# File: A221.bio_tech_prod.csv
# Title: Biomass Agricultural Production by Tech
# Units: EJ
# Description: Agricultural production by technology for biomass crops globally as a model output from V5.3 reference case
# Source: GCAM output
# Column types: ccccccnc
# ----------
scenario,region,sector,subsector,output,technology,2020,Units
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_BrzCstS,biomass,biomassGrass_BrzCstS_IRR_hi,4.60E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_BrzCstS,biomass,biomassGrass_BrzCstS_IRR_lo,2.92E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_BrzCstS,biomass,biomassGrass_BrzCstS_RFD_hi,7.23E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_BrzCstS,biomass,biomassGrass_BrzCstS_RFD_lo,4.62E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ChileCstN,biomass,biomassGrass_ChileCstN_IRR_hi,3.39E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ChileCstN,biomass,biomassGrass_ChileCstN_IRR_lo,2.29E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ChileCstN,biomass,biomassGrass_ChileCstN_RFD_hi,0.00129525,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ChileCstN,biomass,biomassGrass_ChileCstN_RFD_lo,8.35E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ChileCstS,biomass,biomassGrass_ChileCstS_IRR_hi,0.00158233,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ChileCstS,biomass,biomassGrass_ChileCstS_IRR_lo,0.00103025,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ChileCstS,biomass,biomassGrass_ChileCstS_RFD_hi,0.00535183,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ChileCstS,biomass,biomassGrass_ChileCstS_RFD_lo,0.00344149,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ColEcuaCst,biomass,biomassGrass_ColEcuaCst_IRR_hi,7.04E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ColEcuaCst,biomass,biomassGrass_ColEcuaCst_IRR_lo,4.43E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ColEcuaCst,biomass,biomassGrass_ColEcuaCst_RFD_hi,5.66E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ColEcuaCst,biomass,biomassGrass_ColEcuaCst_RFD_lo,3.55E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_LaPuna,biomass,biomassGrass_LaPuna_IRR_hi,5.10E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_LaPuna,biomass,biomassGrass_LaPuna_IRR_lo,3.25E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_LaPuna,biomass,biomassGrass_LaPuna_RFD_hi,7.42E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_LaPuna,biomass,biomassGrass_LaPuna_RFD_lo,4.64E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_NegroR,biomass,biomassGrass_NegroR_RFD_hi,2.56E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_NegroR,biomass,biomassGrass_NegroR_RFD_lo,1.66E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_PeruCst,biomass,biomassGrass_PeruCst_IRR_hi,6.55E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_PeruCst,biomass,biomassGrass_PeruCst_IRR_lo,4.42E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_PeruCst,biomass,biomassGrass_PeruCst_RFD_hi,0.00170453,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_PeruCst,biomass,biomassGrass_PeruCst_RFD_lo,0.00107437,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_RioLaPlata,biomass,biomassGrass_RioLaPlata_IRR_hi,1.07E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_RioLaPlata,biomass,biomassGrass_RioLaPlata_IRR_lo,6.82E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_RioLaPlata,biomass,biomassGrass_RioLaPlata_RFD_hi,0.00146923,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_RioLaPlata,biomass,biomassGrass_RioLaPlata_RFD_lo,9.32E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_AmazonR,biomass,biomassTree_AmazonR_IRR_hi,6.16E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_AmazonR,biomass,biomassTree_AmazonR_IRR_lo,3.90E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_AmazonR,biomass,biomassTree_AmazonR_RFD_hi,6.25E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_AmazonR,biomass,biomassTree_AmazonR_RFD_lo,3.96E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_ArgCstS,biomass,biomassTree_ArgCstS_IRR_hi,0,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_ArgCstS,biomass,biomassTree_ArgCstS_RFD_hi,5.11E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_ArgCstS,biomass,biomassTree_ArgCstS_RFD_lo,3.30E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_ChileCstN,biomass,biomassTree_ChileCstN_IRR_hi,3.13E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_ChileCstN,biomass,biomassTree_ChileCstN_IRR_lo,2.11E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_ChileCstN,biomass,biomassTree_ChileCstN_RFD_hi,1.19E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_ChileCstN,biomass,biomassTree_ChileCstN_RFD_lo,7.69E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_ChileCstS,biomass,biomassTree_ChileCstS_IRR_hi,4.28E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_ChileCstS,biomass,biomassTree_ChileCstS_IRR_lo,2.80E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_ChileCstS,biomass,biomassTree_ChileCstS_RFD_hi,0.00144754,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_ChileCstS,biomass,biomassTree_ChileCstS_RFD_lo,9.36E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_ColEcuaCst,biomass,biomassTree_ColEcuaCst_IRR_hi,1.46E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_ColEcuaCst,biomass,biomassTree_ColEcuaCst_IRR_lo,9.25E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_ColEcuaCst,biomass,biomassTree_ColEcuaCst_RFD_hi,1.17E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_ColEcuaCst,biomass,biomassTree_ColEcuaCst_RFD_lo,7.41E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_LaPuna,biomass,biomassTree_LaPuna_IRR_hi,9.23E-09,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_LaPuna,biomass,biomassTree_LaPuna_IRR_lo,5.91E-09,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_LaPuna,biomass,biomassTree_LaPuna_RFD_hi,1.34E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_LaPuna,biomass,biomassTree_LaPuna_RFD_lo,8.43E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_NegroR,biomass,biomassTree_NegroR_RFD_hi,2.97E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_NegroR,biomass,biomassTree_NegroR_RFD_lo,1.93E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_PeruCst,biomass,biomassTree_PeruCst_IRR_hi,1.08E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_PeruCst,biomass,biomassTree_PeruCst_IRR_lo,7.26E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_PeruCst,biomass,biomassTree_PeruCst_RFD_hi,2.78E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_PeruCst,biomass,biomassTree_PeruCst_RFD_lo,1.76E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_RioLaPlata,biomass,biomassTree_RioLaPlata_IRR_hi,3.07E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_RioLaPlata,biomass,biomassTree_RioLaPlata_IRR_lo,1.97E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_RioLaPlata,biomass,biomassTree_RioLaPlata_RFD_hi,4.22E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassTree_RioLaPlata,biomass,biomassTree_RioLaPlata_RFD_lo,2.69E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_AmuDaryaR,biomass,biomassGrass_AmuDaryaR_IRR_hi,8.50E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_AmuDaryaR,biomass,biomassGrass_AmuDaryaR_IRR_lo,5.06E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_AmuDaryaR,biomass,biomassGrass_AmuDaryaR_RFD_hi,2.48E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_AmuDaryaR,biomass,biomassGrass_AmuDaryaR_RFD_lo,1.46E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_BengalBay,biomass,biomassGrass_BengalBay_IRR_hi,2.46E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_BengalBay,biomass,biomassGrass_BengalBay_IRR_lo,1.43E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_BengalBay,biomass,biomassGrass_BengalBay_RFD_hi,1.28E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_BengalBay,biomass,biomassGrass_BengalBay_RFD_lo,7.40E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_CaspianE,biomass,biomassGrass_CaspianE_IRR_hi,4.48E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_CaspianE,biomass,biomassGrass_CaspianE_IRR_lo,2.65E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_CaspianE,biomass,biomassGrass_CaspianE_RFD_hi,1.71E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_CaspianE,biomass,biomassGrass_CaspianE_RFD_lo,9.97E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_FarahrudR,biomass,biomassGrass_FarahrudR_IRR_hi,1.92E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_FarahrudR,biomass,biomassGrass_FarahrudR_IRR_lo,1.14E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_FarahrudR,biomass,biomassGrass_FarahrudR_RFD_hi,5.05E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_FarahrudR,biomass,biomassGrass_FarahrudR_RFD_lo,2.97E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_GangesR,biomass,biomassGrass_GangesR_IRR_hi,1.10E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_GangesR,biomass,biomassGrass_GangesR_IRR_lo,6.53E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_GangesR,biomass,biomassGrass_GangesR_RFD_hi,4.95E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_GangesR,biomass,biomassGrass_GangesR_RFD_lo,2.88E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_HamuMashR,biomass,biomassGrass_HamuMashR_IRR_hi,1.56E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_HamuMashR,biomass,biomassGrass_HamuMashR_IRR_lo,9.25E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_HamuMashR,biomass,biomassGrass_HamuMashR_RFD_hi,5.93E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_HamuMashR,biomass,biomassGrass_HamuMashR_RFD_lo,3.53E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_Helmand,biomass,biomassGrass_Helmand_IRR_hi,1.13E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_Helmand,biomass,biomassGrass_Helmand_IRR_lo,6.68E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_Helmand,biomass,biomassGrass_Helmand_RFD_hi,2.33E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_Helmand,biomass,biomassGrass_Helmand_RFD_lo,1.32E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_IndusR,biomass,biomassGrass_IndusR_IRR_hi,5.20E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_IndusR,biomass,biomassGrass_IndusR_IRR_lo,3.17E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_IndusR,biomass,biomassGrass_IndusR_RFD_hi,8.97E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_IndusR,biomass,biomassGrass_IndusR_RFD_lo,5.28E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_SriLanka,biomass,biomassGrass_SriLanka_IRR_hi,1.45E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_SriLanka,biomass,biomassGrass_SriLanka_IRR_lo,8.50E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_SriLanka,biomass,biomassGrass_SriLanka_RFD_hi,0.00122052,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassGrass_SriLanka,biomass,biomassGrass_SriLanka_RFD_lo,7.19E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassTree_AmuDaryaR,biomass,biomassTree_AmuDaryaR_IRR_hi,5.47E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassTree_AmuDaryaR,biomass,biomassTree_AmuDaryaR_IRR_lo,3.32E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassTree_AmuDaryaR,biomass,biomassTree_AmuDaryaR_RFD_hi,1.59E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassTree_AmuDaryaR,biomass,biomassTree_AmuDaryaR_RFD_lo,9.56E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassTree_BengalBay,biomass,biomassTree_BengalBay_IRR_hi,2.85E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomass,biomassTree_BengalBay,biomass,biomassTree_BengalBay_IRR_lo,1.69E-06,EJ
